mp_3000b
init
ev_goal
open_door2
0x46d	0x06	switch1		ANI_LEVER_ON_LOCK	
close_door3
0x4dd	0x6B	ALTO		Exclamation	
dead_EV01
open_door3
QS_34_pick_up_tree
0xcfc	0x06	NOI		ANI_GUTSPOSE	
0xd25	0x98	NOI	#6A	Ah, this scent...	
				This is a Byakuda Tree!	
0xd6f	0x06	NOI		ANI_JOY	
0xd93	0x98	NOI	#6A	If you use this tree's fragrance,	
				it has the effect of calming the heart!	
0xdfd	0x06	NOI		ANI_WAIT	
0xe22	0x06	ALTO		ANI_THANKS	
0xe4a	0x98	ALTO		Thank goodness,	
				it looks like we found it.	
0xec5	0xC1	System		obtained.	mp_0000 0x7558
0xfe3	0x06	ALTO		ANI_GESTURE2	
0x100d	0x98	ALTO		Let's return to Remnant Island	
				and bring this to Norma.	
0x11f2	0x40	UNDEF		There is a tree with a refreshing scent.	
0x1255	0x98	ALTO		What is with this thing...?	
0x1290	0x98	ALTO		Well, it seems unrelated	
				to our forward progress.	
