mp_1002a
init
ev_goal
push_box
0x7b7	0x06	boxpoint		ANI_ON	
boss_battle
0x885	0x6B	ALTO		Exclamation	
dead_ev1
open_door2_3
0xcec	0x6B	ALTO		Exclamation	
open_door4
open_door5
0xf3e	0x06	switch		ANI_LEVER_ON_LOCK	
put_monster
0xfa5	0x6B	ALTO		Exclamation	
dead_ev2
open_door1
crystal1
QS_12_discovery_rose
0x1609	0x06	ALTO		ANI_JOY	
0x162e	0x98	ALTO		Ah, this is probably	
				the Eternal Rose!	
0x16b3	0x98	NOI	#6A	It's certainly a pretty flower but...	
				are you taking it with you?	
0x1755	0x06	ALTO		ANI_NOD	
0x177a	0x98	ALTO		Yeah, an acquaintance of	
				mine is looking for this──	
0x17ce	0x06	ALTO		ANI_GESTURE1	
0x17f8	0x98	ALTO		Say, because it's growing here,	
				does that mean I'm not free to	
				take it?	
0x185d	0x06	NOI		ANI_THINK	
0x1883	0x98	NOI	#6A	No, I think there's many more of	
				these growing further inside...	
0x18e4	0x06	NOI		ANI_NOD	
0x1908	0x98	NOI	#6A	...Yeah, if it's just one,	
				then it should be fine, I think.	
0x1964	0x06	ALTO		ANI_THANKS	
0x198c	0x98	ALTO		Alright, thanks Noi!	
0x1aa0	0x06	ALTO		ANI_SIT6	
0x1b1d	0xC1	System		obtained.	mp_0000 0x7558
0x1bb7	0x06	ALTO		ANI_WAIT	
0x1c41	0x06	NOI		ANI_THINK	
0x1c67	0x98	NOI	#6A	But...what will you use it for?	
0x1ca8	0x06	NOI		ANI_WAIT	
0x1ccd	0x06	ALTO		ANI_GESTURE2	
0x1cf7	0x98	ALTO		Yeah, it's a present for someone.	
0x1d38	0x6B	NOI		Question	
0x1d69	0x98	ALTO		(I can't forget to	
				 give this to Sculp	
				 later.)	
0x1f63	0x40	UNDEF		A beautiful rose is blooming.	
0x1fbb	0x98	ALTO		What is this, I wonder...	
0x1ff4	0x98	ALTO		Well, it doesn't seem	
				related to our progress.	
SB_1_S05_appear_ALTO
SB_1_S05_appear_NOI
SB_1_S05_appear_Signa
EV_1_S05_jungle3_start
0x2504	0x06	st		ANI_PATA2	
0x2710	0x06	ALTO		ANI_WAIT4	
0x2737	0x98	ALTO		Phew...We've come a long way.	
0x2791	0x06	ALTO		ANI_WAIT	
0x27d2	0x06	ALTO		ANI_GESTURE2	
0x27fc	0x98	ALTO		Where are we now?	
0x28ab	0x06	NOI		ANI_GESTURE1	
0x28d4	0x98	NOI	#6A	Y-Yeah, it looks like we've	
				gotten much closer to the	
				interior of the continent...	
0x294e	0x06	Signa		ANI_WAIT3	
0x2976	0x98	Signa		Hmm...Even so, I don't see that	
				Zext guy or the mask guy	
				anywhere.	
0x29d7	0x06	Signa		ANI_GESTURE2	
0x2a02	0x98	Signa		Does that mean we have to go further in?	
0x2a53	0x6B	NOI		Ellipsis	
0x2a7c	0x06	NOI		ANI_THINK	
0x2aaa	0x98	NOI	#6A	(Could it be...)	
0x2ae4	0x06	ALTO		ANI_GESTURE1	
0x2b0e	0x98	ALTO		...What's wrong, Noi?	
				Is there something you're	
				worried about?	
0x2b72	0x06	NOI		ANI_DENY	
0x2b97	0x98	NOI	#6A	...N-No.	
				Nevermind.	
0x2bd6	0x98	NOI	#6A	Anyway, we should have	
				shortened the distance	
				between us and Zext a little.	
0x2c41	0x06	NOI		ANI_GUTSPOSE	
0x2c6a	0x98	NOI	#6A	For now, let's	
				keep proceeding ahead!	
0x2cb8	0x06	Signa		ANI_NOD	
0x2cde	0x98	Signa		Alright!	mp_0004 0x99aa
0x2d0f	0x06	ALTO		ANI_JOY	
0x2d34	0x98	ALTO		Let's proceed carefully!	
SB_1_S06_move_ALTO
SB_1_S06_move_NOI
SB_1_S06_move_Signa
EV_1_S06_look_cage_1st
0x31b2	0x06	Gio		ANI_SEALED	
0x3283	0x06	ALTO		ANI_GUTSPOSE	
0x32ad	0x98	ALTO		Alright, it looks like the	
				path opens up here.	
0x3334	0x98	Signa		It finally feels like this is the interior but...	
				Noi, what's past here?	
0x3419	0x98	NOI		Past here is...	
				The <Temple> of Oltapia.	
0x3467	0x06	ALTO		ANI_THINK2	
0x348f	0x98	ALTO	#6A	<Temple>...？	
0x34dc	0x98	NOI		Umm, the explanation is	
				difficult but...	
0x353f	0x98	NOI		In a word, it's a facility that	
				controls the entire continent.	
0x359b	0x06	NOI		ANI_GESTURE1	
0x35c4	0x98	NOI		If the "Warden" was there,	
				we would know where	
				Zext is, probably...	
0x362c	0x06	Signa		ANI_THINK	
0x3654	0x98	Signa		You said you were the	
				warden of the <Garden>...	
0x36a3	0x06	Signa		ANI_GESTURE2	
0x36ce	0x98	Signa		This continent has	
				one too.	
0x3711	0x06	ALTO		ANI_COMPLAIN	
0x373b	0x98	ALTO	#6A	...Wait a minute!	
				"Warden of the Continent..."	
				You should have told us before.	
0x37aa	0x98	ALTO	#6A	The scale is too big.	
				I can't even imagine it.	
0x382e	0x41	None	#0W#2E#310c	...Greetings...#0E	
0x38a5	0x6B	NOI		Exclamation	
0x38d6	0x6B	Signa		Exclamation	
0x3909	0x6B	ALTO		Exclamation	
0x393b	0x06	ALTO		ANI_SURPRISE_WEAK	
0x396a	0x98	ALTO	#6A	W-What was that just now!?	
0x39af	0x06	Signa		ANI_WAIT3	
0x39d7	0x98	Signa		Someone's...voice?	
0x3a0a	0x98	Signa		It couldn't be one of Zext's	
				companions, could it?	
0x3a64	0x06	NOI		ANI_DENY	
0x3a89	0x98	NOI		...N-No!	
				This voice is...	
0x3ac8	0x41	None	#0W#2E#310c	...Mm, you there...	
				...Could it be, Noi!?#0E	
0x3b58	0x06	NOI		ANI_GOODIDEA	
0x3b81	0x98	NOI		A-As I thought...	
				It's <Gio>'s voice!	
0x3bc4	0x06	NOI		ANI_LOOK_AROUND	
0x3bf0	0x98	NOI		Where are you, Gio!?	
0x3c2b	0x41	None	#0W#2E#310c	Oh...So this is the guidance of the stars too.	
				This is a godsend!#0E	
0x3ccb	0x41	None	#0W#2E#310c	This way, this way!#0E	
0x3f2e	0x98	Signa	#500x#500y	Could it be...in there!?	
0x3f79	0x98	ALTO	#250x#500y	I've been interested since we	
				started fighting monsters but...	
				Noi, what is that?	
0x3ffa	0x98	NOI	#0x#500y	I-I don't know!	
				That such a thing should exist	
				is totally strange...!	
0x4064	0x98	NOI	#100x#500y	...Gio, are you there!?	
0x40c8	0x41	None	#0W#2E#310c	...That is right, I am here!#0E	
